,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2259,15862021010300,0,44985,44931,92.36,39.2,4.33,3.67,0.41,231.94,203.19,91.32,39.76,4.42,5.46,0.44,132.15,130.27,0
2260,1162021010301,0,43948,45005,59.64,26.33,2.57,4.3,0.26,235.21,252.92,58.73,25.37,5.71,3.19,0.59,20.57,69.89,0
2261,1162021010301,0,43948,39008,57.3,27.62,4.65,2.31,0.46,313.99,314.5,58.66,28.16,3.75,4.09,0.37,210.37,249.2,1
2262,9372021010301,0,43406,45648,50.81,37.7,4.53,2.9,0.45,113.09,100.88,50.88,39.07,6.35,4.64,0.63,196.43,160.55,1
2263,27962021010301,0,43948,44965,69.04,45.12,2.15,2.76,0.18,211.11,228.67,67.89,44.61,2.11,5.65,0.21,50.05,57.64,1
2264,22472021010303,0,52500,45020,55.54,31.59,4.57,0.89,0.45,111.98,150.58,56.75,31.87,3.3,4.99,0.33,264.5,222.69,0
2265,22472021010303,0,52500,40032,59.33,28.25,2.37,4.96,0.22,127.93,196.21,60.52,27.78,3.57,2.1,0.36,256.53,261.78,1
2266,32242021010303,0,43663,52506,51.54,-0.22,8.79,3.51,0.89,118.95,108.33,52.24,0.96,7.33,4.28,0.75,157.99,136.02,1
2267,35302021010303,0,43663,43396,57.58,2.66,1.01,5.42,0.11,87.22,258.56,58.99,2.47,8.03,2.73,0.82,278.43,271.36,1
2268,4852021010304,0,52595,47866,21.0,26.87,3.29,3.51,0.32,112.56,176.45,21.72,27.63,6.48,5.76,0.66,180.29,226.34,1
2269,10002021010304,0,52595,52697,89.13,13.95,5.5,3.17,0.54,255.51,269.53,89.14,15.16,5.23,5.74,0.52,227.83,220.43,1
2270,10002021010304,0,52595,47866,88.03,14.02,5.56,2.84,0.55,269.68,276.84,87.4,12.72,3.75,5.45,0.36,356.13,346.3,1
2271,17202021010304,0,46256,46672,35.69,24.78,1.28,3.96,0.14,55.32,90.0,36.46,23.71,4.75,2.31,0.47,323.25,10.12,0
2272,17202021010304,0,46256,48136,33.64,19.95,4.63,2.37,0.46,121.32,206.68,34.7,19.11,5.19,2.59,0.52,317.31,255.61,1
2273,17202021010304,0,46256,43303,34.01,20.8,4.65,1.64,0.46,128.47,199.05,35.49,20.76,5.58,1.14,0.55,251.65,228.94,1
2274,1792021010305,0,44978,46461,86.31,27.18,6.96,2.61,0.71,311.59,318.32,85.6,28.36,2.22,5.4,0.24,179.99,90.19,0
2275,1792021010305,0,44978,39750,84.73,29.14,5.69,3.71,0.58,43.22,324.99,83.55,28.77,4.5,1.48,0.45,43.99,4.7,1
2276,2802021010305,0,46534,44937,31.34,34.91,5.47,2.57,0.56,116.64,102.38,32.26,35.43,4.01,6.52,0.4,217.45,220.9,0
2277,2802021010305,0,46534,41947,34.59,35.29,2.09,5.55,0.22,346.8,33.13,35.58,36.35,2.19,3.99,0.24,221.66,195.43,1
2278,2802021010305,0,46534,47826,34.24,34.97,2.82,5.99,0.3,17.39,59.62,34.98,34.02,3.26,0.78,0.33,322.68,4.88,1
2279,3712021010305,0,44978,45223,83.74,11.61,6.76,3.56,0.69,279.7,241.95,83.1,10.49,5.1,3.56,0.53,74.78,145.8,1
2280,18612021010305,0,46534,46823,94.26,32.91,5.48,5.13,0.55,272.5,312.68,94.29,31.55,7.07,5.59,0.7,320.64,344.09,1
2281,8922021010307,0,48988,46527,91.78,46.98,0.66,5.25,0.09,282.4,336.29,90.94,47.16,7.97,4.35,0.79,286.32,68.69,0
2282,8922021010307,0,48988,43079,91.25,48.37,3.49,3.87,0.33,291.88,313.56,90.94,47.32,5.35,3.98,0.54,28.28,19.9,0
2283,8922021010307,0,48988,40149,79.72,43.89,7.04,1.62,0.71,233.07,234.96,79.95,42.97,6.91,1.34,0.61,281.05,286.43,1
2284,25412021010307,0,48988,40149,52.18,9.65,0.12,0.31,0.02,338.25,45.9,53.45,10.38,1.85,2.77,0.2,233.29,196.21,1
2285,25412021010307,0,48988,43616,48.73,7.47,4.29,4.07,0.44,99.53,57.32,49.52,8.15,3.07,5.52,0.33,229.44,151.43,1
2286,11742021010308,0,44837,48555,52.66,31.19,4.46,4.95,0.43,91.84,136.48,51.71,30.48,4.89,4.05,0.5,54.29,96.46,1
2287,11742021010308,0,44837,46185,52.66,31.19,4.46,4.95,0.43,91.84,136.48,53.69,30.54,1.69,4.95,0.12,268.38,357.96,1
2288,24612021010308,0,44837,52930,83.34,20.59,6.03,3.6,0.59,215.24,191.7,82.28,21.31,5.79,3.67,0.58,122.04,128.67,0
2289,24612021010308,0,44837,53041,68.78,1.57,8.33,3.38,0.84,247.06,222.73,67.78,2.51,8.66,3.15,0.89,170.27,201.18,1
2290,24612021010308,0,44837,52934,71.99,4.58,9.11,1.12,0.92,230.51,229.1,71.22,5.76,8.39,3.26,0.83,198.91,204.92,1
2291,34762021010308,0,52425,45255,76.76,2.34,3.03,2.19,0.31,284.57,153.63,75.37,2.33,6.52,4.95,0.66,87.27,86.14,1
2292,12322021010309,0,45607,34933,41.37,32.14,5.02,2.65,0.51,74.9,113.5,42.52,31.27,0.84,2.55,0.08,282.41,150.87,1
2293,16532021010309,0,48051,47974,71.43,32.21,5.76,4.36,0.59,242.26,268.4,70.86,31.23,2.17,6.46,0.21,321.01,359.9,0
2294,16532021010309,0,48051,42942,67.11,30.49,2.57,4.35,0.27,255.92,259.77,66.01,30.39,1.99,2.47,0.2,69.1,134.64,1
2295,21352021010309,0,45607,46178,85.23,21.76,4.29,2.22,0.42,320.37,9.02,84.25,22.41,3.82,6.63,0.39,100.89,101.41,0
2296,21352021010309,0,45607,44021,84.96,24.49,2.18,5.26,0.23,274.58,320.55,84.35,25.57,3.87,5.13,0.41,160.06,125.75,0
2297,21352021010309,0,45607,48588,83.87,24.49,1.72,1.08,0.17,3.27,241.72,82.76,23.71,3.81,5.6,0.4,11.96,29.38,1
2298,9302021010310,0,44029,44969,81.82,47.89,1.09,5.9,0.12,295.57,16.69,81.45,49.29,6.87,4.43,0.67,319.38,129.54,1
2299,1182021010311,0,42051,48241,86.64,13.28,6.15,2.07,0.61,219.15,216.56,86.4,14.57,6.12,1.6,0.62,167.61,169.19,1
2300,1182021010311,0,42051,39109,83.64,8.15,6.45,1.34,0.66,196.31,207.09,82.56,8.46,5.71,1.29,0.57,133.06,165.37,1
2301,19832021010311,0,47932,52814,86.25,6.79,2.03,0.72,0.2,333.8,170.75,85.5,7.76,8.82,3.65,0.91,96.06,91.21,0
2302,19832021010311,0,47932,48091,75.79,4.74,6.04,5.28,0.6,221.61,239.0,75.51,5.44,6.85,3.42,0.68,136.43,124.35,1
2303,3472021010312,0,46172,52501,94.98,29.11,5.79,0.26,0.58,308.52,347.63,93.77,28.78,7.51,5.82,0.76,24.39,46.28,1
2304,1952021010313,0,46173,48034,31.87,24.67,3.13,5.06,0.33,317.69,72.94,32.95,25.09,3.56,6.26,0.37,212.53,216.73,1
2305,12082021010313,0,46173,52729,78.1,16.71,2.27,5.31,0.22,274.74,331.64,77.02,16.95,3.58,6.01,0.38,103.72,116.66,1
2306,12082021010313,0,46173,48493,78.39,16.36,2.97,4.85,0.3,279.62,300.74,76.98,15.91,2.9,2.67,0.3,85.66,79.98,1
2307,13122021010313,0,52631,41548,28.51,36.06,6.85,3.18,0.7,44.78,5.59,29.83,35.97,6.74,3.88,0.68,297.82,338.03,1
2308,32822021010313,0,46173,52548,87.08,35.7,6.0,1.1,0.6,254.93,276.1,86.07,34.78,4.03,5.24,0.41,10.51,32.53,0
2309,32822021010313,0,46173,44987,83.58,35.7,5.44,3.1,0.55,246.7,261.65,83.44,37.09,4.21,2.67,0.42,182.85,178.29,1
2310,34312021010313,0,48505,46349,17.9,1.07,5.25,2.65,0.51,64.68,89.5,16.95,2.01,6.81,6.06,0.68,159.9,152.46,1
2311,35372021010313,0,46173,52548,64.22,31.21,5.64,4.53,0.56,275.88,282.69,63.73,32.16,3.27,7.12,0.33,171.74,169.25,0
2312,35372021010313,0,46173,48508,63.19,31.56,5.37,4.87,0.54,294.13,294.39,62.59,30.19,4.21,3.95,0.41,8.21,344.95,1
2313,4292021010314,0,47816,48026,80.85,18.32,1.65,4.44,0.18,347.8,359.82,79.64,18.57,4.45,2.45,0.46,88.96,63.93,1
2314,18582021010314,0,47816,45094,44.88,31.86,2.67,6.11,0.29,60.1,336.08,45.45,32.85,4.6,4.38,0.48,204.82,265.69,1
2315,18582021010314,0,47816,44938,45.02,31.25,3.74,5.01,0.4,58.7,355.78,46.42,31.14,5.99,5.51,0.63,282.07,302.77,1
2316,1752021010315,0,45900,46392,32.66,22.08,3.2,5.59,0.33,67.51,101.98,32.53,23.07,6.49,4.1,0.66,140.19,164.4,0
2317,1752021010315,0,45900,47871,33.35,22.05,0.4,6.66,0.01,226.33,276.1,34.33,22.86,5.32,4.98,0.55,196.4,234.52,1
2318,9282021010315,0,46211,52740,82.58,39.31,5.15,5.05,0.51,250.38,290.16,81.88,38.44,3.53,2.84,0.34,14.94,350.42,1
2319,13592021010315,0,46211,41271,52.82,1.62,2.85,5.33,0.26,62.04,216.68,51.63,1.47,2.41,4.66,0.27,91.54,92.41,0
2320,14792021010315,0,45900,47871,89.36,7.73,4.78,4.3,0.48,214.47,202.47,88.36,8.56,6.15,3.23,0.62,150.19,153.36,1
2321,22352021010315,0,45900,47925,66.28,47.7,9.05,2.4,0.91,339.76,312.3,66.31,46.54,9.26,3.31,0.93,348.3,344.92,0
2322,22352021010315,0,45900,46218,61.93,50.94,6.07,5.02,0.63,2.4,302.6,60.81,50.9,6.72,5.93,0.69,355.13,6.34,1
2323,24972021010315,0,45900,37792,84.65,30.3,3.7,3.67,0.38,228.52,218.68,83.61,29.58,2.26,1.5,0.22,46.68,141.78,1
2324,23182020122500,0,45275,52577,100.4,12.67,3.25,2.38,0.32,204.66,161.61,99.19,12.67,8.84,3.1,0.89,65.04,67.94,1
2325,35172020122500,0,53098,52878,49.77,28.92,4.5,2.7,0.44,79.66,124.22,49.81,27.54,2.41,6.57,0.24,326.89,61.05,1
2326,6362020122600,0,40130,43400,25.1,48.95,6.19,0.92,0.62,38.21,12.32,26.37,48.8,4.48,3.32,0.45,311.79,333.23,1
2327,9782020122600,0,40130,44978,63.34,30.11,2.63,5.0,0.27,12.12,288.21,62.97,30.98,3.46,5.1,0.37,174.42,162.94,1
2328,12762020122600,0,40130,44978,99.39,38.11,6.34,0.82,0.63,332.55,27.58,98.37,38.11,8.61,3.43,0.87,55.35,61.21,1
2329,15662020122600,0,40130,46424,78.29,51.87,6.36,1.68,0.63,312.88,305.29,77.69,50.82,5.62,3.99,0.55,347.84,7.19,1
2330,25472020122600,0,44978,43397,58.91,13.01,8.46,1.81,0.84,247.76,262.82,60.1,12.22,9.13,0.66,0.91,279.81,266.73,0
2331,25472020122600,0,44978,52453,75.18,13.95,7.45,2.16,0.75,305.6,290.05,75.36,15.28,3.67,6.57,0.35,188.71,214.64,0
2332,25472020122600,0,44978,52947,70.56,14.91,6.14,3.42,0.62,308.64,271.24,71.06,15.96,5.81,6.14,0.59,179.0,164.29,0
2333,25472020122600,0,44978,47890,76.59,13.39,7.62,1.74,0.76,290.72,293.12,76.3,12.39,5.95,3.8,0.6,308.6,51.81,0
2334,34162020122600,0,40130,41947,100.29,20.38,2.5,3.22,0.25,248.62,245.63,99.07,19.74,2.57,3.15,0.26,105.06,98.85,1
2335,40142020122600,0,44978,43757,38.67,20.61,1.75,5.0,0.2,42.33,64.46,39.7,21.14,1.88,6.3,0.19,220.2,244.12,1
2336,40142020122600,0,44978,48388,36.66,18.8,4.19,2.71,0.42,34.37,36.87,36.8,17.7,8.46,6.41,0.85,10.08,351.74,1
2337,5982020122601,0,45900,45008,34.73,30.4,1.93,5.3,0.24,80.82,139.7,35.88,30.83,3.4,6.15,0.37,241.81,262.1,0
2338,5982020122601,0,45900,46671,34.8,29.7,1.58,1.98,0.14,104.45,200.23,35.98,29.18,3.25,3.29,0.33,278.67,292.87,1
2339,1232020122602,0,43475,48241,91.97,49.78,3.95,4.23,0.39,242.16,240.37,90.56,49.59,2.59,3.83,0.27,152.97,53.58,0
2340,1232020122602,0,43475,46908,89.1,48.49,2.77,4.09,0.28,257.62,277.44,87.76,48.03,3.69,3.37,0.37,51.22,12.21,1
2341,1232020122602,0,43475,47920,90.6,48.93,3.86,1.23,0.39,215.04,237.77,89.82,50.04,1.35,4.71,0.13,137.08,162.25,1
2342,2142020122602,0,47932,43534,43.23,20.59,6.7,2.31,0.67,87.11,119.7,43.88,21.85,6.53,4.36,0.65,181.02,163.97,0
2343,2142020122602,0,47932,45590,48.04,17.24,5.17,1.25,0.52,106.98,128.48,47.49,18.59,6.11,2.59,0.62,188.57,156.16,0
2344,2142020122602,0,47932,52438,63.0,26.25,7.14,1.87,0.72,86.6,31.71,62.07,26.7,8.29,3.55,0.83,60.25,68.48,1
2345,10002020122602,0,47932,43497,71.92,32.0,0.93,3.44,0.1,256.21,0.77,70.63,31.28,4.54,1.45,0.46,54.93,42.22,1
2346,23692020122602,0,47932,52593,26.17,14.16,1.88,0.47,0.2,85.38,79.71,26.89,15.46,2.96,2.07,0.31,210.83,193.29,1
2347,29082020122602,0,47932,43497,70.98,18.52,1.85,2.76,0.2,205.61,244.75,69.52,18.83,3.25,3.48,0.33,69.19,50.25,0
2348,29082020122602,0,47932,47934,58.53,3.61,9.0,1.17,0.9,204.73,230.65,57.59,4.66,7.59,2.11,0.76,173.11,200.38,1
2349,6882020122702,0,42051,46147,49.35,2.14,8.71,4.08,0.87,90.53,120.24,49.28,3.53,8.31,4.05,0.83,146.65,144.96,1
2350,23192020122702,0,42051,43376,55.6,41.82,4.65,5.09,0.47,121.2,106.08,56.71,41.74,1.84,5.49,0.18,222.89,250.27,1
2351,23192020122702,0,42051,52810,51.36,41.93,7.25,2.83,0.73,104.95,81.03,50.82,40.59,7.57,4.55,0.75,43.43,51.71,1
2352,1302020122704,0,46279,48539,85.91,3.87,9.41,0.54,0.94,209.77,210.47,85.15,4.95,7.85,3.68,0.8,197.95,188.09,1
2353,2352020122704,0,47605,47963,45.32,18.75,5.09,0.68,0.51,86.55,109.59,45.65,20.11,6.58,3.01,0.66,153.75,160.46,1
2354,24912020122704,0,46279,46672,44.09,29.56,6.0,3.04,0.61,100.54,104.6,43.53,30.93,6.84,1.03,0.69,132.96,130.57,1
2355,39142020122704,0,46279,46672,74.34,1.7,3.77,1.25,0.38,272.2,208.52,74.63,3.1,5.6,3.42,0.55,202.27,208.77,1
2356,5162020122705,0,52500,45255,33.63,26.37,6.94,2.71,0.69,60.32,111.9,33.91,27.32,8.04,5.1,0.81,176.25,179.34,0
2357,5162020122705,0,52500,35638,39.98,27.21,2.52,0.95,0.26,31.34,28.5,40.97,27.93,2.4,3.2,0.23,230.68,289.18,1
2358,10002020122705,0,52500,42512,80.32,21.7,6.48,2.82,0.65,315.66,313.24,80.7,22.96,3.24,5.7,0.31,259.32,253.88,0
2359,10002020122705,0,52500,43517,75.79,40.77,8.89,1.25,0.9,311.87,337.25,74.53,40.01,8.66,0.44,0.86,8.76,0.5,1
2360,35032020122705,0,44837,43396,36.02,13.54,2.39,1.55,0.23,120.3,203.71,36.92,13.22,4.43,7.08,0.45,235.34,283.83,0
2361,35032020122705,0,44837,46958,39.58,14.06,4.2,2.28,0.41,156.87,160.21,40.72,14.64,3.66,4.18,0.36,251.7,236.52,1
2362,35032020122705,0,44837,36060,38.89,15.43,3.36,4.83,0.32,136.39,141.17,40.35,15.5,2.06,4.23,0.21,247.16,258.82,1
2363,6972020122707,0,42794,43817,75.33,50.97,7.54,2.81,0.78,288.62,327.47,74.37,50.5,6.64,2.32,0.67,40.54,23.45,1
2364,6972020122707,0,42794,48508,77.13,48.37,8.3,0.89,0.85,311.78,322.0,76.53,47.37,8.4,4.23,0.85,357.14,347.3,1
2365,24762020122707,0,42794,37286,40.4,44.1,3.34,8.31,0.35,341.38,14.2,41.63,44.93,6.2,4.53,0.61,157.56,331.6,1
2366,29452020122707,0,42794,44987,37.02,13.29,5.19,2.81,0.5,138.4,161.93,37.92,13.74,6.24,4.56,0.63,262.19,247.86,0
2367,29452020122707,0,42794,52729,43.79,3.73,6.82,2.33,0.69,113.15,128.25,44.19,5.12,7.26,2.92,0.74,174.23,161.25,1
2368,29452020122707,0,42794,43817,45.24,2.6,5.62,3.66,0.56,114.82,126.97,46.26,2.57,7.28,4.8,0.73,184.98,215.99,1
2369,6952020122708,0,47839,52685,99.56,12.21,3.43,3.69,0.34,248.97,95.36,98.98,12.22,7.08,4.85,0.72,65.57,63.58,1
2370,9582020122708,0,47839,44969,54.68,14.45,3.31,2.29,0.32,131.45,230.7,55.76,14.4,8.4,4.96,0.86,79.25,288.95,1
2371,22652020122708,0,47839,40408,92.87,12.77,5.84,2.72,0.58,275.29,288.85,91.96,11.68,2.7,8.89,0.25,8.23,8.04,1
2372,22652020122708,0,47839,42575,89.28,17.11,1.28,4.81,0.14,356.72,16.4,89.04,18.53,2.49,3.72,0.26,164.47,177.54,1
2373,26612020122708,0,47839,43712,75.78,24.96,5.11,4.02,0.52,288.8,305.55,74.7,24.66,3.08,3.53,0.33,85.05,32.86,1
2374,1362020122709,0,46173,43487,34.54,49.07,5.87,2.93,0.59,71.85,71.0,35.41,48.42,5.87,3.67,0.6,321.17,306.02,0
2375,1362020122709,0,46173,47905,38.95,50.73,3.37,5.36,0.36,356.9,75.08,39.91,50.98,6.17,4.94,0.64,177.55,310.41,1
2376,8202020122709,0,46173,52697,81.82,45.07,6.67,2.33,0.65,323.63,300.37,81.94,46.27,6.18,2.12,0.63,201.65,254.38,1
2377,8202020122709,0,46173,43606,80.74,45.71,5.98,3.15,0.59,322.36,299.59,79.58,44.86,4.42,4.36,0.45,331.66,338.88,1
2378,13942020122709,0,46173,52510,66.64,45.92,7.09,6.22,0.71,265.4,314.01,66.08,44.99,6.39,4.16,0.65,345.61,7.98,1
2379,27122020122709,0,46256,46238,52.56,37.93,6.05,3.28,0.6,247.33,256.8,52.44,37.06,3.39,6.3,0.33,12.84,11.52,1
2380,28912020122709,0,47849,48118,87.81,3.48,7.9,1.66,0.79,221.43,216.08,87.24,4.76,7.42,3.45,0.73,191.7,196.47,1
2381,32882020122709,0,46256,46290,25.2,14.54,1.43,3.72,0.12,49.61,180.22,26.6,14.87,4.37,2.43,0.45,237.83,259.33,0
2382,32882020122709,0,46256,46238,24.85,14.51,2.5,5.69,0.28,27.75,28.92,25.25,15.72,3.55,4.32,0.37,137.67,195.36,1
2383,1542020122711,0,46211,44938,66.28,32.83,6.38,3.95,0.64,285.56,296.48,66.41,31.42,3.69,2.19,0.36,23.77,341.13,0
2384,1542020122711,0,46211,52981,64.28,34.11,5.42,3.42,0.56,271.59,307.01,63.48,34.83,2.33,4.34,0.25,117.51,145.07,1
2385,7732020122711,0,48784,48373,21.19,33.85,1.59,3.43,0.15,111.41,81.39,21.97,32.79,3.59,5.13,0.36,350.13,317.64,0
2386,7732020122711,0,48784,46210,22.02,33.32,3.19,5.67,0.29,163.93,202.5,23.19,33.42,6.46,4.81,0.66,251.32,253.75,1
2387,7732020122711,0,48784,45281,22.12,33.59,2.59,5.89,0.23,167.63,195.78,23.18,34.35,6.61,2.65,0.66,233.77,237.15,1
2388,31012020122711,0,48784,47871,58.13,22.47,5.33,2.79,0.54,215.1,243.15,57.48,23.17,5.73,7.39,0.57,170.69,148.7,1
2389,8152020122712,0,52425,45021,78.07,38.14,2.19,0.99,0.22,289.54,45.83,77.12,38.02,8.05,3.59,0.81,87.96,114.79,0
2390,8152020122712,0,52425,52604,79.03,22.76,6.35,5.54,0.63,261.35,242.55,79.24,24.04,8.32,4.15,0.84,197.99,195.98,0
2391,8152020122712,0,52425,47974,73.69,21.52,4.72,4.36,0.48,319.75,262.93,72.53,21.07,1.32,2.71,0.13,63.57,215.77,1
2392,26372020122712,0,52425,45021,27.19,23.8,3.81,1.96,0.37,124.7,188.17,28.13,22.84,4.03,3.63,0.41,271.24,295.03,1
2393,40812020122712,0,52429,48555,45.24,28.23,4.97,5.29,0.51,121.36,92.97,46.06,29.39,5.35,4.51,0.54,172.74,166.84,1
2394,5512020122800,0,35527,38707,83.85,31.29,4.25,5.57,0.43,90.0,260.25,82.9,30.82,1.74,6.94,0.19,5.69,50.31,0
2395,5512020122800,0,35527,40217,80.44,32.46,2.2,2.98,0.23,90.0,323.87,80.88,33.82,2.78,2.49,0.27,203.62,266.46,1
2396,5512020122800,0,35527,41308,80.76,32.11,2.64,3.35,0.27,90.0,310.98,79.5,32.6,3.76,5.95,0.39,93.87,136.12,1
2397,16312020122800,0,35527,40217,41.45,40.7,5.52,2.03,0.56,90.0,47.17,42.36,39.55,5.46,5.28,0.55,347.68,353.48,1
2398,24222020122800,0,35527,33234,26.9,47.3,3.53,2.59,0.35,90.0,354.66,27.73,46.13,9.66,3.75,0.98,299.2,292.82,0
2399,24222020122800,0,35527,40217,36.24,53.17,6.96,2.13,0.58,90.0,54.92,36.09,52.13,7.13,4.9,0.72,320.85,359.48,1
2400,32342020122800,0,35527,33234,94.89,38.67,4.33,4.16,0.42,90.0,347.28,93.85,38.84,3.26,5.43,0.32,100.55,99.28,0
2401,32342020122800,0,35527,38707,96.26,37.16,2.75,5.04,0.28,90.0,261.75,95.08,36.73,1.15,5.38,0.14,39.29,121.1,0
2402,34602020122800,0,48988,37200,20.29,31.02,6.01,2.7,0.6,4.37,354.76,21.0,29.74,6.55,2.65,0.65,353.15,340.65,0
2403,34602020122800,0,48988,48008,24.72,37.68,2.26,6.89,0.22,123.65,128.46,26.0,37.75,2.88,3.78,0.3,227.33,257.62,1
2404,1222020121700,0,52628,46908,97.47,5.23,5.26,5.58,0.52,250.09,208.17,96.78,6.4,7.39,5.28,0.75,149.98,128.24,0
2405,1222020121700,0,52628,38643,87.6,0.17,6.43,3.31,0.53,269.92,232.94,87.29,0.89,5.53,2.67,0.57,151.6,169.28,1
2406,27432020121900,0,35527,46369,82.72,23.85,2.33,1.0,0.23,90.0,249.4,82.47,22.44,3.55,2.91,0.36,326.51,356.93,1
2407,27432020121900,0,35527,51272,82.14,23.68,1.81,1.81,0.18,90.0,258.12,81.77,25.09,1.97,2.14,0.2,139.19,164.93,1
2408,20072020121901,0,39954,46273,83.67,43.44,4.77,3.33,0.47,336.14,4.78,82.45,42.77,9.04,5.84,0.91,21.2,57.6,0
2409,20072020121901,0,39954,39008,80.82,51.57,5.83,1.13,0.58,293.93,324.11,80.14,50.53,5.56,3.32,0.57,15.77,8.59,1
2410,24882020121901,0,43406,48182,60.97,40.77,2.41,4.05,0.22,251.73,352.89,59.56,40.62,5.02,3.47,0.52,60.66,69.49,1
2411,28432020121901,0,43406,46705,97.07,16.29,6.07,5.02,0.62,229.79,238.32,96.57,15.65,4.94,3.76,0.51,85.58,132.74,0
2412,28432020121901,0,43406,48182,102.9,35.01,3.42,3.94,0.35,248.48,273.15,101.81,34.89,4.41,3.25,0.46,98.43,116.2,0
2413,28432020121901,0,43406,48009,101.99,30.58,6.31,1.65,0.62,179.28,168.55,100.61,30.84,4.4,6.07,0.43,95.84,115.56,1
2414,1702020122002,0,46173,46283,95.2,19.86,4.18,5.02,0.45,297.08,310.01,93.89,20.15,5.26,1.85,0.53,117.66,27.98,0
2415,1702020122002,0,46173,46778,94.26,20.71,2.25,4.24,0.25,248.54,307.43,95.11,19.53,3.49,2.93,0.35,291.62,329.09,1
2416,1212020122003,0,46279,42837,34.53,1.64,6.86,1.44,0.69,116.04,140.45,35.76,2.28,4.13,2.08,0.41,218.19,167.6,1
2417,17442020122003,0,48784,46527,49.26,-0.94,7.06,4.09,0.71,81.35,138.7,49.94,0.19,5.6,3.18,0.57,12.04,197.53,1
2418,17442020122003,0,48784,43616,48.78,-0.42,7.19,3.32,0.73,115.54,134.06,48.79,0.82,7.9,1.47,0.8,100.23,165.58,1
2419,31812020122003,0,48784,40149,87.93,5.06,5.66,2.22,0.56,218.69,200.9,86.5,4.65,3.22,3.7,0.31,64.55,133.77,0
2420,31812020122003,0,48784,43079,90.45,8.02,2.71,4.25,0.28,258.6,263.42,89.33,8.05,5.42,2.29,0.55,108.88,153.3,0
2421,31812020122003,0,48784,45144,80.33,0.41,7.14,0.13,0.71,282.02,259.37,80.08,1.74,5.77,3.27,0.59,219.92,194.1,1
2422,36372020122003,0,48784,52599,54.6,13.43,6.86,5.86,0.7,273.52,302.41,53.76,13.15,1.37,3.8,0.12,46.27,27.63,1
2423,25672020122004,0,44978,53074,17.41,9.94,0.29,1.46,0.04,77.41,301.08,18.75,10.6,3.35,2.14,0.34,256.79,223.32,1
2424,5882020122005,0,40130,52685,19.96,5.5,3.55,4.15,0.35,68.54,86.63,19.65,6.86,4.79,7.21,0.49,141.21,166.3,0
2425,5882020122005,0,40130,52527,20.31,5.55,3.6,3.7,0.36,60.64,80.18,21.69,5.35,1.71,6.94,0.2,298.65,219.66,1
2426,7582020122005,0,46830,43397,85.62,40.61,2.53,1.68,0.27,262.06,264.07,85.14,39.25,4.48,3.62,0.45,355.02,1.96,1
2427,26562020122005,0,40130,52685,33.96,52.05,2.53,4.28,0.27,34.98,356.83,34.96,51.53,7.38,5.8,0.75,291.75,297.55,1
2428,31622020122005,0,40130,42575,70.6,45.95,6.54,1.84,0.65,328.95,340.8,69.44,45.35,4.41,4.87,0.43,61.63,14.29,0
2429,31622020122005,0,40130,43712,64.07,52.55,8.1,2.47,0.81,296.79,289.2,63.76,51.12,7.84,3.94,0.79,358.74,321.08,1
2430,18982020122006,0,52609,52729,51.5,5.38,8.0,0.57,0.8,127.36,132.42,51.86,6.46,6.63,3.38,0.68,208.68,201.13,0
2431,18982020122006,0,52609,43817,59.64,0.27,6.64,1.91,0.67,89.95,115.5,60.65,1.23,5.04,0.98,0.5,200.2,167.48,1
2432,32622020122006,0,52609,43817,63.41,1.74,7.59,4.53,0.76,263.14,223.49,62.54,2.8,6.25,5.69,0.62,170.43,193.07,1
2433,2132020122007,0,48988,45608,33.75,50.97,5.43,2.15,0.55,75.31,19.92,33.76,50.37,6.02,5.27,0.6,351.67,346.22,1
2434,12872020122007,0,48988,44174,73.24,26.76,3.2,4.65,0.33,357.08,283.55,73.07,27.78,5.74,4.12,0.58,190.27,186.92,1
2435,12872020122007,0,48988,43534,72.95,26.8,2.83,4.9,0.3,7.53,273.96,71.96,26.16,2.53,5.3,0.28,73.05,355.18,1
2436,2122020122008,0,46120,52577,68.62,49.98,3.59,1.55,0.35,308.19,352.6,68.16,48.78,7.88,3.97,0.8,17.22,21.8,1
2437,27282020122009,0,52595,40081,79.47,52.73,6.29,1.99,0.64,288.84,316.14,78.72,51.68,5.81,4.74,0.58,336.42,8.56,1
2438,29432020122009,0,44837,48539,33.13,53.17,7.26,2.75,0.61,67.09,54.57,33.7,52.66,6.2,4.17,0.65,356.49,358.85,1
2439,1262020122010,0,46211,34933,71.03,18.71,5.51,2.19,0.56,272.22,287.68,69.76,18.56,3.48,3.8,0.36,89.22,151.92,0
2440,1262020122010,0,46211,52570,68.24,19.71,4.31,2.31,0.44,317.86,288.05,69.04,20.91,5.14,4.87,0.52,229.02,233.58,1
2441,1262020122010,0,46211,46329,70.51,18.88,5.37,2.01,0.54,276.04,289.15,70.35,20.35,3.52,5.41,0.36,179.84,200.78,1
2442,5302020122010,0,46211,52570,90.12,31.09,8.3,2.05,0.83,349.23,10.14,89.03,31.14,7.71,3.93,0.77,68.12,64.37,1
2443,27672020122010,0,48051,46392,20.51,8.32,4.13,2.35,0.41,79.65,71.5,21.13,7.42,3.24,4.26,0.33,333.81,318.49,0
2444,27672020122010,0,48051,48373,17.74,5.01,5.06,2.74,0.49,4.08,350.39,19.09,4.94,6.04,6.11,0.61,265.04,256.27,0
